"MAPAMED_ID"	"PARENT_ID"	"WDPA_ID"	"N2000_ID"	"RAMSAR_ID"	"NAME"	"ORIG_NAME"	"DESIG_ENG"	"DESIG"	"DESIG_TYPE"	"DESIG_CAT_ENG"	"SITE_TYPE_ENG"	"PARENT_TYPE_ENG"	"IUCN_CAT_ENG"	"ISO3"	"MSFD_REGION"	"REP_M_AREA"	"GIS_M_AREA"	"REP_AREA"	"GIS_AREA"	"REP_M_PCT"	"GIS_M_PCT"	"STATUS_ENG"	"STATUS_YR"	"GOV_TYPE_ENG"	"MANG_AUTH"	"MANG_PLAN_ENG"	"PLAN_REF"	"GREEN_LIST_ENG"	"WEBSITE"	"GIS_PROVIDER"	"GIS_UPDATE"	"GIS_LOG"
1151		555593033	ESZZ16003		Sur de Almería - Seco de los Olivos	Sur de Almería - Seco de los Olivos	Proposed Site of Community Importance (Habitats Directive)	Proposed Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 proposed site	Site of conservation interest	Not reported	Not reported	{ESP}	{MWE}	2829.25	2832.1	2829.25	2831.35	100	100	Proposed	2014	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ESZZ16003	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1152			ES0000082		Tagomago	Tagomago	SPA (Birds Directive) + SCI (Habitats Directive)	SPA (Birds Directive) + SCI (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	4.93	4.81	5.54	5.54	89	87	Designated	2006	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000082	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1153	1040	555562410			Tamarit-Punta de la Móra-Costes del Tarragones	Tamarit-Punta de la Móra-Costes del Tarragones	Plan for Areas of Natural Interest (Spain, Catalonia)	Pla d'Espais d'Interès Natural	National	MPA with a national statute	Marine Protected Area	Secondary	V - Protected landscape/seascape	{ESP}	{MWE}	9.57	9.38	10.77	10.74	89	87	Designated	1992	Sub-national ministry or agency	Généralité de Catalogne - Département de territoire et développement durable	Inexistent		Not listed	https://www.protectedplanet.net/555562410	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020
1607	1044				Terres de l'Ebre	Terres de l'Ebre	Biosphere Reserve	Biosphere Reserve	International	Biosphere reserve	Site of conservation interest	Secondary	Not applicable	{ESP}	{MWE}	801.65	817.1	3677.29	3676.44	22	22	Designated	2013	Not reported	Not reported	Not reported		Not listed	https://en.unesco.org/biosphere/eu-na/terres-de-l-ebre	Consorci de Polítiques Ambientals de les Terres de l'Ebre	2020-06-26	GIS layer retrieved from the Environmental Policy Consortium of Terres de l'Ebre
1154		555524049	ES6200048		Valles submarinos del Escarpe de Mazarrón	Valles submarinos del Escarpe de Mazarrón	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	1540.82	1547.63	1540.82	1540.8	100	100	Designated	2006	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente	Fully implemented	https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-7738	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES6200048	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1155		555593084	ES0000538		ZEPA Espacio marino de Ifac	ZEPA Espacio marino de Ifac	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	9.33	8.67	9.33	9.32	100	93	Designated	2009	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000538	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1156		555524052	ES6320001		Zona marítimo terrestre de los acantilados de Aguadú	Zona marítimo terrestre de los acantilados de Aguadú	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	0.41	0.44	0.55	0.56	75	79	Designated	2013	Not reported	Consejeria Medio Ambiente	Fully implemented	http://www.melilla.es/melillaPortal/Bomeboletin.jsp?dboid=173006	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES6320001	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1157		555524051	ES6310002		Zona marítimo-terrestre del Monte Hacho	Zona marítimo-terrestre del Monte Hacho	Proposed Site of Community Importance (Habitats Directive)	Proposed Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 proposed site	Site of conservation interest	Not reported	Not reported	{ESP}	{MWE}	8.37	8.12	8.72	8.64	96	94	Proposed	1999	Not reported	Consejería de Medio Ambiente, Servicios Comunitarios y Barriadas; Ciudad de Ceuta.	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES6310002	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1111		555538595	ES0000471		l'Albufera (ZEPA)	l'Albufera (ZEPA)	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	84.93	85.08	292.86	292.7	29	29	Designated	1988	Not reported	Conselleria d’Infraestructures,Territori i Medi Ambient. Generalitat Valenciana	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000471	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
991		555523841	ES5310103		Àrea marina Cap de cala Figuera	Àrea marina Cap de cala Figuera	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	1.29	1.22	1.29	1.29	100	95	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310103	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
992		555523835	ES5310097		Àrea marina Costa de Llevant	Àrea marina Costa de Llevant	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	19.99	20.01	19.99	20.0	100	100	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310097	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
999		555523849	ES5310111		Àrea marina Platja de Migjorn	Àrea marina Platja de Migjorn	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	20.46	19.34	20.46	20.47	100	94	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310111	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1000		555523848	ES5310110		Àrea marina Platja de Tramuntana	Àrea marina Platja de Tramuntana	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	14.22	13.7	14.22	14.22	100	96	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310110	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1001	1591	555523811	ES5310073		Àrea marina Punta Prima - Illa de l'Aire	Àrea marina Punta Prima - Illa de l'Aire	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ESP}	{MWE}	13.21	12.89	13.21	13.22	100	98	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310073	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
